book,lex,sp,vs,vt,ctyp,ptyp,gloss
2_sam,ו,conj,,,,,and
2_sam,צרע,verb,pual,ptcp,,,have skin-disease
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,חזק,verb,hif,ptca,,VP,be strong
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,פלכ,subs,,,,,whirl of spindle
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,נפל,verb,qal,ptca,,VP,fall
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,חרב,subs,,,,,dagger
2_sam,ו,conj,,,WxYX,NP,and
2_sam,חסר,adjv,,,,,lacking
2_sam,לחמ,subs,,,,,bread
2_sam,ו,conj,,,WXQt,CP,and
2_sam,יואב,nmpr,,,,PrNP,Joab
2_sam,ו,conj,,,,,and
2_sam,אבישׁי,nmpr,,,,,Abishai
2_sam,אח,subs,,,,,brother
2_sam,הרג,verb,qal,perf,,VP,kill
2_sam,ל,prep,,,,PP,to
2_sam,אבנר,nmpr,,,,,Abner
2_sam,על,prep,,,xQt0,CP,upon
2_sam,אשׁר,conj,,,,,<relative>
2_sam,מות,verb,hif,perf,,VP,die
2_sam,את,prep,,,,PP,<object marker>
2_sam,עשׂהאל,nmpr,,,,,Asahel
2_sam,אח,subs,,,,,brother
2_sam,ב,prep,,,,PP,in
2_sam,גבעונ,nmpr,,,,,Gibeon
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,מלחמה,subs,,,,,war
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אל,prep,,,,PP,to
2_sam,יואב,nmpr,,,,,Joab
2_sam,ו,conj,,,,,and
2_sam,אל,prep,,,,,to
2_sam,כל,subs,,,,,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,אשׁר,conj,,,NmCl,CP,<relative>
2_sam,את,prep,,,,PP,together with
2_sam,קרע,verb,qal,impv,ZIm0,VP,tear
2_sam,בגד,subs,,,,NP,garment
2_sam,ו,conj,,,WIm0,CP,and
2_sam,חגר,verb,qal,impv,,VP,gird
2_sam,שׂק,subs,,,,NP,sack
2_sam,ו,conj,,,WIm0,CP,and
2_sam,ספד,verb,qal,impv,,VP,lament
2_sam,ל,prep,,,,PP,to
2_sam,פנה,subs,,,,,face
2_sam,אבנר,nmpr,,,,,Abner
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,ה,art,,,,NP,the
2_sam,מלכ,subs,,,,,king
2_sam,דוד,nmpr,,,,,David
2_sam,הלכ,verb,qal,ptca,,VP,walk
2_sam,אחר,subs,,,,PP,after
2_sam,ה,art,,,,,the
2_sam,מטה,subs,,,,,couch
2_sam,ו,conj,,,Way0,CP,and
2_sam,קבר,verb,qal,wayq,,VP,bury
2_sam,את,prep,,,,PP,<object marker>
2_sam,אבנר,nmpr,,,,,Abner
2_sam,ב,prep,,,,PP,in
2_sam,חברונ,nmpr,,,,,Hebron
2_sam,ו,conj,,,WayX,CP,and
2_sam,נשׂא,verb,qal,wayq,,VP,lift
2_sam,ה,art,,,,NP,the
2_sam,מלכ,subs,,,,,king
2_sam,את,prep,,,,PP,<object marker>
2_sam,קול,subs,,,,,sound
2_sam,ו,conj,,,Way0,CP,and
2_sam,בכה,verb,qal,wayq,,VP,weep
2_sam,אל,prep,,,,PP,to
2_sam,קבר,subs,,,,,grave
2_sam,אבנר,nmpr,,,,,Abner
2_sam,ו,conj,,,WayX,CP,and
2_sam,בכה,verb,qal,wayq,,VP,weep
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,ו,conj,,,WayX,CP,and
2_sam,קינ,verb,piel,wayq,,VP,chant elegy
2_sam,ה,art,,,,NP,the
2_sam,מלכ,subs,,,,,king
2_sam,אל,prep,,,,PP,to
2_sam,אבנר,nmpr,,,,,Abner
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ה,inrg,,,xYqX,InrP,<interrogative>
2_sam,כ,prep,,,,PP,as
2_sam,מות,subs,,,,,death
2_sam,נבל,adjv,,,,,stupid
2_sam,מות,verb,qal,impf,,VP,die
2_sam,אבנר,nmpr,,,,PrNP,Abner
2_sam,יד,subs,,,Ptcp,NP,hand
2_sam,לא,nega,,,,NegP,not
2_sam,אסר,verb,qal,ptcp,,VP,bind
2_sam,ו,conj,,,WXQt,CP,and
2_sam,רגל,subs,,,,NP,foot
2_sam,לא,nega,,,,NegP,not
2_sam,ל,prep,,,,PP,to
2_sam,נחשׁת,subs,,,,,bronze
2_sam,נגשׁ,verb,hof,perf,,VP,approach
2_sam,כ,prep,,,InfC,VP,as
2_sam,נפל,verb,qal,infc,,,fall
2_sam,ל,prep,,,,PP,to
2_sam,פנה,subs,,,,,face
2_sam,בנ,subs,,,,,son
2_sam,עולה,subs,,,,,wickedness
2_sam,נפל,verb,qal,perf,xQt0,VP,fall
2_sam,ו,conj,,,WayX,CP,and
2_sam,יספ,verb,hif,wayq,,VP,add
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,ל,prep,,,InfC,VP,to
2_sam,בכה,verb,qal,infc,,,weep
2_sam,על,prep,,,,PP,upon
2_sam,ו,conj,,,WayX,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,ל,prep,,,InfC,VP,to
2_sam,ברה,verb,hif,infc,,,eat
2_sam,את,prep,,,,PP,<object marker>
2_sam,דוד,nmpr,,,,,David
2_sam,לחמ,subs,,,,NP,bread
2_sam,ב,prep,,,,PP,in
2_sam,עוד,subs,,,,,duration
2_sam,ה,art,,,,,the
2_sam,יומ,subs,,,,,day
2_sam,ו,conj,,,WayX,CP,and
2_sam,שׁבע,verb,nif,wayq,,VP,swear
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,כה,advb,,,xYqX,AdvP,thus
2_sam,עשׂה,verb,qal,impf,,VP,make
2_sam,ל,prep,,,,PP,to
2_sam,אלהימ,subs,,,,NP,god(s)
2_sam,ו,conj,,,WxY0,CP,and
2_sam,כה,advb,,,,AdvP,thus
2_sam,יספ,verb,hif,impf,,VP,add
2_sam,כי,conj,,,xYq0,CP,that
2_sam,אמ,conj,,,,,if
2_sam,ל,prep,,,InfC,VP,to
2_sam,פנה,subs,,,,,face
2_sam,בוא,verb,qal,infc,,,come
2_sam,ה,art,,,,NP,the
2_sam,שׁמשׁ,subs,,,,,sun
2_sam,טעמ,verb,qal,impf,xYq0,VP,taste
2_sam,לחמ,subs,,,,NP,bread
2_sam,או,conj,,,,,or
2_sam,כל,subs,,,,,whole
2_sam,מאומה,subs,,,,,something
2_sam,ו,conj,,,WXQt,CP,and
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,נכר,verb,hif,perf,,VP,recognise
2_sam,ו,conj,,,Way0,CP,and
2_sam,יטב,verb,qal,wayq,,VP,be good
2_sam,ב,prep,,,,PP,in
2_sam,עינ,subs,,,,,eye
2_sam,כ,prep,,,AjCl,PP,as
2_sam,כל,subs,,,,,whole
2_sam,אשׁר,conj,,,xQtX,CP,<relative>
2_sam,עשׂה,verb,qal,perf,,VP,make
2_sam,ה,art,,,,NP,the
2_sam,מלכ,subs,,,,,king
2_sam,ב,prep,,,AjCl,PP,in
2_sam,עינ,subs,,,,,eye
2_sam,כל,subs,,,,,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,טוב,adjv,,,,AdjP,good
2_sam,ו,conj,,,WayX,CP,and
2_sam,ידע,verb,qal,wayq,,VP,know
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,ו,conj,,,,,and
2_sam,כל,subs,,,,,whole
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,יומ,subs,,,,,day
2_sam,ה,art,,,,,the
2_sam,הוא,prps,,,,,he
2_sam,כי,conj,,,xQt0,CP,that
2_sam,לא,nega,,,,NegP,not
2_sam,היה,verb,qal,perf,,VP,be
2_sam,מנ,prep,,,,PP,from
2_sam,ה,art,,,,,the
2_sam,מלכ,subs,,,,,king
2_sam,ל,prep,,,InfC,VP,to
2_sam,מות,verb,hif,infc,,,die
2_sam,את,prep,,,,PP,<object marker>
2_sam,אבנר,nmpr,,,,,Abner
2_sam,בנ,subs,,,,,son
2_sam,נר,nmpr,,,,,Ner
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ה,art,,,,NP,the
2_sam,מלכ,subs,,,,,king
2_sam,אל,prep,,,,PP,to
2_sam,עבד,subs,,,,,servant
2_sam,ה,inrg,,,xYq0,InrP,<interrogative>
2_sam,לא,nega,,,,NegP,not
2_sam,ידע,verb,qal,impf,,VP,know
2_sam,כי,conj,,,XQtl,CP,that
2_sam,שׂר,subs,,,,NP,chief
2_sam,ו,conj,,,,,and
2_sam,גדול,adjv,,,,,great
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,ה,art,,,,NP,the
2_sam,יומ,subs,,,,,day
2_sam,ה,art,,,,,the
2_sam,זה,prde,,,,,this
2_sam,ב,prep,,,,PP,in
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,ו,conj,,,AjCl,CP,and
2_sam,אנכי,prps,,,,PPrP,i
2_sam,ה,art,,,,NP,the
2_sam,יומ,subs,,,,,day
2_sam,רכ,adjv,,,,AdjP,tender
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,משׁח,verb,qal,ptcp,,VP,smear
2_sam,מלכ,subs,,,,NP,king
2_sam,ו,conj,,,AjCl,CP,and
2_sam,ה,art,,,,NP,the
2_sam,אישׁ,subs,,,,,man
2_sam,ה,art,,,,,the
2_sam,אלה,prde,,,,,these
2_sam,בנ,subs,,,,,son
2_sam,צרויה,nmpr,,,,,Zeruiah
2_sam,קשׁה,adjv,,,,AdjP,hard
2_sam,מנ,prep,,,,PP,from
2_sam,שׁלמ,verb,piel,impf,ZYqX,VP,be complete
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,ל,prep,,,,PP,to
2_sam,עשׂה,verb,qal,ptca,,,make
2_sam,ה,art,,,,,the
2_sam,רעה,subs,,,,,evil
2_sam,כ,prep,,,,PP,as
2_sam,רעה,subs,,,,,evil
2_sam,ו,conj,,,WayX,CP,and
2_sam,שׁמע,verb,qal,wayq,,VP,hear
2_sam,בנ,subs,,,,NP,son
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,כי,conj,,,xQtX,CP,that
2_sam,מות,verb,qal,perf,,VP,die
2_sam,אבנר,nmpr,,,,PrNP,Abner
2_sam,ב,prep,,,,PP,in
2_sam,חברונ,nmpr,,,,,Hebron
2_sam,ו,conj,,,WayX,CP,and
2_sam,רפה,verb,qal,wayq,,VP,be slack
2_sam,יד,subs,,,,NP,hand
2_sam,ו,conj,,,WXQt,CP,and
2_sam,כל,subs,,,,NP,whole
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,בהל,verb,nif,perf,,VP,disturb
2_sam,ו,conj,,,WXQt,CP,and
2_sam,שׁנימ,subs,,,,NP,two
2_sam,אישׁ,subs,,,,,man
2_sam,שׂר,subs,,,,,chief
2_sam,גדוד,subs,,,,,band
2_sam,היה,verb,qal,perf,,VP,be
2_sam,בנ,subs,,,,NP,son
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,שׁמ,subs,,,NmCl,NP,name
2_sam,ה,art,,,,,the
2_sam,אחד,subs,,,,,one
2_sam,בענה,nmpr,,,,PrNP,Baanah
2_sam,ו,conj,,,NmCl,CP,and
2_sam,שׁמ,subs,,,,NP,name
2_sam,ה,art,,,,,the
2_sam,שׁני,adjv,,,,,second
2_sam,רכב,nmpr,,,,PrNP,Recab
2_sam,בנ,subs,,,NmCl,NP,son
2_sam,רמונ,nmpr,,,,,Rimmon
2_sam,ה,art,,,,,the
2_sam,בארתי,adjv,,,,,Beerothite
2_sam,מנ,prep,,,,,from
2_sam,בנ,subs,,,,,son
2_sam,בנימנ,nmpr,,,,,Benjamin
2_sam,כי,conj,,,XYqt,CP,that
2_sam,גמ,advb,,,,PrNP,even
2_sam,בארות,nmpr,,,,,Beeroth
2_sam,חשׁב,verb,nif,impf,,VP,account
2_sam,על,prep,,,,PP,upon
2_sam,בנימנ,nmpr,,,,,Benjamin
2_sam,ו,conj,,,WayX,CP,and
2_sam,ברח,verb,qal,wayq,,VP,run away
2_sam,ה,art,,,,NP,the
2_sam,בארתי,adjv,,,,,Beerothite
2_sam,גתימ,nmpr,,,,AdvP,Gittaim
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,שׁמ,advb,,,,AdvP,there
2_sam,גור,verb,qal,ptca,,VP,dwell
2_sam,עד,prep,,,,PP,unto
2_sam,ה,art,,,,,the
2_sam,יומ,subs,,,,,day
2_sam,ה,art,,,,,the
2_sam,זה,prde,,,,,this
2_sam,ו,conj,,,NmCl,CP,and
2_sam,ל,prep,,,,PP,to
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,בנ,subs,,,,,son
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,בנ,subs,,,,NP,son
2_sam,נכה,adjv,,,,,smitten
2_sam,רגל,subs,,,,,foot
2_sam,בנ,subs,,,xQt0,NP,son
2_sam,חמשׁ,subs,,,,,five
2_sam,שׁנה,subs,,,,,year
2_sam,היה,verb,qal,perf,,VP,be
2_sam,ב,prep,,,InfC,VP,in
2_sam,בוא,verb,qal,infc,,,come
2_sam,שׁמועה,subs,,,,NP,report
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,,,and
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,מנ,prep,,,,PP,from
2_sam,יזרעאל,nmpr,,,,,<town>
2_sam,ו,conj,,,WayX,CP,and
2_sam,נשׂא,verb,qal,wayq,,VP,lift
2_sam,אמנ,verb,qal,ptca,,NP,be firm
2_sam,ו,conj,,,Way0,CP,and
2_sam,נוס,verb,qal,wayq,,VP,flee
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,ב,prep,,,InfC,VP,in
2_sam,חפז,verb,qal,infc,,,hurry
2_sam,ל,prep,,,InfC,VP,to
2_sam,נוס,verb,qal,infc,,,flee
2_sam,ו,conj,,,Way0,CP,and
2_sam,נפל,verb,qal,wayq,,VP,fall
2_sam,ו,conj,,,Way0,CP,and
2_sam,פסח,verb,nif,wayq,,VP,be lame
2_sam,ו,conj,,,NmCl,CP,and
2_sam,שׁמ,subs,,,,NP,name
2_sam,מפיבשׁת,nmpr,,,,PrNP,Mephibosheth
2_sam,ו,conj,,,WayX,CP,and
2_sam,הלכ,verb,qal,wayq,,VP,walk
2_sam,בנ,subs,,,,NP,son
2_sam,רמונ,nmpr,,,,,Rimmon
2_sam,ה,art,,,,,the
2_sam,בארתי,adjv,,,,,Beerothite
2_sam,רכב,nmpr,,,,,Recab
2_sam,ו,conj,,,,,and
2_sam,בענה,nmpr,,,,,Baanah
2_sam,ו,conj,,,Way0,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,כ,prep,,,InfC,VP,as
2_sam,חממ,verb,qal,infc,,,be hot
2_sam,ה,art,,,,NP,the
2_sam,יומ,subs,,,,,day
2_sam,אל,prep,,,Way0,PP,to
2_sam,בית,subs,,,,,house
2_sam,אישׁ בשׁת,nmpr,,,,,Ish-Bosheth
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,הוא,prps,,,,PPrP,he
2_sam,שׁכב,verb,qal,ptca,,VP,lie down
2_sam,את,prep,,,,PP,<object marker>
2_sam,משׁכב,subs,,,,,couch
2_sam,ה,art,,,,,the
2_sam,צהרימ,subs,,,,,noon
2_sam,ו,conj,,,WxQ0,CP,and
2_sam,הנה,advb,,,,AdvP,here
2_sam,בוא,verb,qal,perf,,VP,come
2_sam,עד,prep,,,,PP,unto
2_sam,תוכ,subs,,,,,midst
2_sam,ה,art,,,,,the
2_sam,בית,subs,,,,,house
2_sam,לקח,verb,qal,ptca,,AdjP,take
2_sam,חטה,subs,,,,,wheat
2_sam,ו,conj,,,Way0,CP,and
2_sam,נכה,verb,hif,wayq,,VP,strike
2_sam,אל,prep,,,,PP,to
2_sam,ה,art,,,,,the
2_sam,חמשׁ,subs,,,,,belly
2_sam,ו,conj,,,WXQt,CP,and
2_sam,רכב,nmpr,,,,PrNP,Recab
2_sam,ו,conj,,,,,and
2_sam,בענה,nmpr,,,,,Baanah
2_sam,אח,subs,,,,,brother
2_sam,מלט,verb,nif,perf,,VP,escape
2_sam,ו,conj,,,Way0,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,ה,art,,,,NP,the
2_sam,בית,subs,,,,,house
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,הוא,prps,,,,PPrP,he
2_sam,שׁכב,verb,qal,ptca,,VP,lie down
2_sam,על,prep,,,,PP,upon
2_sam,מטה,subs,,,,,couch
2_sam,ב,prep,,,,,in
2_sam,חדר,subs,,,,,room
2_sam,משׁכב,subs,,,,,couch
2_sam,ו,conj,,,Way0,CP,and
2_sam,נכה,verb,hif,wayq,,VP,strike
2_sam,ו,conj,,,Way0,CP,and
2_sam,מות,verb,hif,wayq,,VP,die
2_sam,ו,conj,,,Way0,CP,and
2_sam,סור,verb,hif,wayq,,VP,turn aside
2_sam,את,prep,,,,PP,<object marker>
2_sam,ראשׁ,subs,,,,,head
2_sam,ו,conj,,,Way0,CP,and
2_sam,לקח,verb,qal,wayq,,VP,take
2_sam,את,prep,,,,PP,<object marker>
2_sam,ראשׁ,subs,,,,,head
2_sam,ו,conj,,,Way0,CP,and
2_sam,הלכ,verb,qal,wayq,,VP,walk
2_sam,דרכ,subs,,,,PP,way
2_sam,ה,art,,,,,the
2_sam,ערבה,subs,,,,,desert
2_sam,כל,subs,,,,NP,whole
2_sam,ה,art,,,,,the
2_sam,לילה,subs,,,,,night
2_sam,ו,conj,,,Way0,CP,and
2_sam,בוא,verb,hif,wayq,,VP,come
2_sam,את,prep,,,,PP,<object marker>
2_sam,ראשׁ,subs,,,,,head
2_sam,אישׁ בשׁת,nmpr,,,,,Ish-Bosheth
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,,David
2_sam,חברונ,nmpr,,,,PrNP,Hebron
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,ה,art,,,,,the
2_sam,מלכ,subs,,,,,king
2_sam,הנה,intj,,,NmCl,InjP,behold
2_sam,ראשׁ,subs,,,,NP,head
2_sam,אישׁ בשׁת,nmpr,,,,,Ish-Bosheth
2_sam,בנ,subs,,,,,son
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,איב,verb,qal,ptca,,,be hostile
2_sam,אשׁר,conj,,,xQt0,CP,<relative>
2_sam,בקשׁ,verb,piel,perf,,VP,seek
2_sam,את,prep,,,,PP,<object marker>
2_sam,נפשׁ,subs,,,,,soul
2_sam,ו,conj,,,WayX,CP,and
2_sam,נתנ,verb,qal,wayq,,VP,give
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,ל,prep,,,,PP,to
2_sam,אדונ,subs,,,,,lord
2_sam,ה,art,,,,,the
2_sam,מלכ,subs,,,,,king
2_sam,נקמה,subs,,,,NP,vengeance
2_sam,ה,art,,,,NP,the
2_sam,יומ,subs,,,,,day
2_sam,ה,art,,,,,the
2_sam,זה,prde,,,,,this
2_sam,מנ,prep,,,,NP,from
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,,,and
2_sam,מנ,prep,,,,,from
2_sam,זרע,subs,,,,,seed
2_sam,ו,conj,,,WayX,CP,and
2_sam,ענה,verb,qal,wayq,,VP,answer
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,את,prep,,,,PP,<object marker>
2_sam,רכב,nmpr,,,,,Recab
2_sam,ו,conj,,,,,and
2_sam,את,prep,,,,,<object marker>
2_sam,בענה,nmpr,,,,,Baanah
2_sam,אח,subs,,,,,brother
2_sam,בנ,subs,,,,,son
2_sam,רמונ,nmpr,,,,,Rimmon
2_sam,ה,art,,,,,the
2_sam,בארתי,adjv,,,,,Beerothite
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ל,prep,,,,PP,to
2_sam,חי,adjv,,,AjCl,AdjP,alive
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,אשׁר,conj,,,xQt0,CP,<relative>
2_sam,פדה,verb,qal,perf,,VP,buy off
2_sam,את,prep,,,,PP,<object marker>
2_sam,נפשׁ,subs,,,,,soul
2_sam,מנ,prep,,,,PP,from
2_sam,כל,subs,,,,,whole
2_sam,צרה,subs,,,,,distress
2_sam,כי,conj,,,NmCl,CP,that
2_sam,ה,art,,,CPen,CP,the
2_sam,נגד,verb,hif,ptca,,VP,report
2_sam,ל,prep,,,,PP,to
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,הנה,intj,,,xQtX,InjP,behold
2_sam,מות,verb,qal,perf,,VP,die
2_sam,שׁאול,nmpr,,,,PrNP,Saul
2_sam,ו,conj,,,WXQt,CP,and
2_sam,הוא,prps,,,,PPrP,he
2_sam,היה,verb,qal,perf,,VP,be
2_sam,כ,prep,,,,PP,as
2_sam,בשׂר,verb,piel,ptca,,,announce
2_sam,ב,prep,,,,PP,in
2_sam,עינ,subs,,,,,eye
2_sam,ו,conj,,,Way0,CP,and
2_sam,אחז,verb,qal,wayq,,VP,seize
2_sam,ב,prep,,,,PP,in
2_sam,ו,conj,,,Way0,CP,and
2_sam,הרג,verb,qal,wayq,,VP,kill
2_sam,ב,prep,,,,PP,in
2_sam,צקלג,nmpr,,,,,Ziklag
2_sam,אשׁר,conj,,,InfC,CP,<relative>
2_sam,ל,prep,,,,VP,to
2_sam,נתנ,verb,qal,infc,,,give
2_sam,ל,prep,,,,PP,to
2_sam,בשׂרה,subs,,,,NP,report
2_sam,אפ,advb,,,XQtl,AdvP,even
2_sam,כי,conj,,,,CP,that
2_sam,אישׁ,subs,,,,NP,man
2_sam,רשׁע,adjv,,,,,guilty
2_sam,הרג,verb,qal,perf,,VP,kill
2_sam,את,prep,,,,PP,<object marker>
2_sam,אישׁ,subs,,,,,man
2_sam,צדיק,adjv,,,,,just
2_sam,ב,prep,,,,PP,in
2_sam,בית,subs,,,,,house
2_sam,על,prep,,,,,upon
2_sam,משׁכב,subs,,,,,couch
2_sam,ו,conj,,,MSyn,CP,and
2_sam,עתה,advb,,,,AdvP,now
2_sam,ה,inrg,,,xYq0,InrP,<interrogative>
2_sam,לא,nega,,,,NegP,not
2_sam,בקשׁ,verb,piel,impf,,VP,seek
2_sam,את,prep,,,,PP,<object marker>
2_sam,דמ,subs,,,,,blood
2_sam,מנ,prep,,,,PP,from
2_sam,יד,subs,,,,,hand
2_sam,ו,conj,,,WQt0,CP,and
2_sam,בער,verb,piel,perf,,VP,burn
2_sam,את,prep,,,,PP,<object marker>
2_sam,מנ,prep,,,,PP,from
2_sam,ה,art,,,,,the
2_sam,ארצ,subs,,,,,earth
2_sam,ו,conj,,,WayX,CP,and
2_sam,צוה,verb,piel,wayq,,VP,command
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,את,prep,,,,PP,<object marker>
2_sam,ה,art,,,,,the
2_sam,נער,subs,,,,,boy
2_sam,ו,conj,,,Way0,CP,and
2_sam,הרג,verb,qal,wayq,,VP,kill
2_sam,ו,conj,,,Way0,CP,and
2_sam,קצצ,verb,piel,wayq,,VP,cut
2_sam,את,prep,,,,PP,<object marker>
2_sam,יד,subs,,,,,hand
2_sam,ו,conj,,,,,and
2_sam,את,prep,,,,,<object marker>
2_sam,רגל,subs,,,,,foot
2_sam,ו,conj,,,Way0,CP,and
2_sam,תלה,verb,qal,wayq,,VP,hang
2_sam,על,prep,,,,PP,upon
2_sam,ה,art,,,,,the
2_sam,ברכה,subs,,,,,pool
2_sam,ב,prep,,,,,in
2_sam,חברונ,nmpr,,,,,Hebron
2_sam,ו,conj,,,WxQ0,CP,and
2_sam,את,prep,,,,PP,<object marker>
2_sam,ראשׁ,subs,,,,,head
2_sam,אישׁ בשׁת,nmpr,,,,,Ish-Bosheth
2_sam,לקח,verb,qal,perf,,VP,take
2_sam,ו,conj,,,Way0,CP,and
2_sam,קבר,verb,qal,wayq,,VP,bury
2_sam,ב,prep,,,,PP,in
2_sam,קבר,subs,,,,,grave
2_sam,אבנר,nmpr,,,,,Abner
2_sam,ב,prep,,,,,in
2_sam,חברונ,nmpr,,,,,Hebron
2_sam,ו,conj,,,WayX,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,כל,subs,,,,NP,whole
2_sam,שׁבט,subs,,,,,rod
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,,David
2_sam,חברונ,nmpr,,,,AdvP,Hebron
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,הנה,intj,,,NmCl,InjP,behold
2_sam,עצמ,subs,,,NmCl,NP,bone
2_sam,ו,conj,,,,,and
2_sam,בשׂר,subs,,,,,flesh
2_sam,אנחנו,prps,,,,PPrP,we
2_sam,גמ,advb,,,XQtl,AdvP,even
2_sam,אתמול,subs,,,,,yesterday
2_sam,גמ,advb,,,,,even
2_sam,שׁלשׁומ,subs,,,,,day before yesterday
2_sam,ב,prep,,,InfC,VP,in
2_sam,היה,verb,qal,infc,,,be
2_sam,שׁאול,nmpr,,,,PrNP,Saul
2_sam,מלכ,subs,,,,NP,king
2_sam,על,prep,,,,,upon
2_sam,אתה,prps,,,XQtl,PPrP,you
2_sam,היה,verb,qal,perf,,VP,be
2_sam,ה,art,,,Ptcp,CP,the
2_sam,יצא,verb,hif,ptca,,VP,go out
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,ה,art,,,,CP,the
2_sam,בוא,verb,hif,ptca,,VP,come
2_sam,את,prep,,,,PP,<object marker>
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,ל,prep,,,,PP,to
2_sam,אתה,prps,,,XYqt,PPrP,you
2_sam,רעה,verb,qal,impf,,VP,pasture
2_sam,את,prep,,,,PP,<object marker>
2_sam,עמ,subs,,,,,people
2_sam,את,prep,,,,,<object marker>
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,ו,conj,,,WXYq,CP,and
2_sam,אתה,prps,,,,PPrP,you
2_sam,היה,verb,qal,impf,,VP,be
2_sam,ל,prep,,,,PP,to
2_sam,נגיד,subs,,,,,chief
2_sam,על,prep,,,,,upon
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,ו,conj,,,WayX,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,כל,subs,,,,NP,whole
2_sam,זקנ,adjv,,,,,old
2_sam,ישׂראל,nmpr,,,,,Israel
